,pax_id,origin,destination,treq,tdep,ttrav,tarr,tdrop,shareable,schedule_id,dist,car_park_cost,dest_center,ride_id,position,sim_schedule
0,0,2635624116,1258470957,2021-11-01 09:00:19,,0 days 00:04:55,2021-11-01 09:05:14,,False,,2958,7.5,False,0,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.635624e+09  NaN     0.0     o
2  1.258471e+09  NaN     0.0     d"
1,1,44761817,44837765,2021-11-01 09:00:20,,0 days 00:03:56,2021-11-01 09:04:16,,False,,2368,7.5,False,1,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44761817.0  NaN     1.0     o
2  44837765.0  NaN     1.0     d"
2,2,565046998,44874703,2021-11-01 09:00:32,,0 days 00:04:33,2021-11-01 09:05:05,,False,,2733,7.5,False,2,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  565046998.0  NaN     2.0     o
2   44874703.0  NaN     2.0     d"
3,3,44855665,7399789767,2021-11-01 09:01:51,,0 days 00:05:35,2021-11-01 09:07:26,,False,,3359,7.5,False,3,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.485566e+07  NaN     3.0     o
2  7.399790e+09  NaN     3.0     d"
4,4,3669218094,1571091924,2021-11-01 09:02:16,,0 days 00:05:42,2021-11-01 09:07:58,,False,,3425,7.5,False,4,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.669218e+09  NaN     4.0     o
2  1.571092e+09  NaN     4.0     d"
5,5,271397035,44827063,2021-11-01 09:02:21,,0 days 00:06:27,2021-11-01 09:08:48,,False,,3871,7.5,False,5,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  271397035.0  NaN     5.0     o
2   44827063.0  NaN     5.0     d"
6,6,1433963033,3377240326,2021-11-01 09:04:29,,0 days 00:04:38,2021-11-01 09:09:07,,False,,2785,7.5,False,6,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.433963e+09  NaN     6.0     o
2  3.377240e+09  NaN     6.0     d"
7,7,617806644,44840008,2021-11-01 09:04:41,,0 days 00:03:48,2021-11-01 09:08:29,,False,,2288,7.5,False,7,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  617806644.0  NaN     7.0     o
2   44840008.0  NaN     7.0     d"
8,8,3201816976,1413910861,2021-11-01 09:04:52,,0 days 00:04:51,2021-11-01 09:09:43,,False,,2910,7.5,False,8,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.201817e+09  NaN     8.0     o
2  1.413911e+09  NaN     8.0     d"
9,9,44776713,44860709,2021-11-01 09:06:10,,0 days 00:05:07,2021-11-01 09:11:17,,False,,3075,7.5,False,9,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44776713.0  NaN     9.0     o
2  44860709.0  NaN     9.0     d"
10,10,3201816977,1552650842,2021-11-01 09:06:32,,0 days 00:05:49,2021-11-01 09:12:21,,False,,3499,7.5,False,10,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.201817e+09  NaN    10.0     o
2  1.552651e+09  NaN    10.0     d"
11,11,735308421,44835261,2021-11-01 09:06:39,,0 days 00:08:00,2021-11-01 09:14:39,,False,,4804,7.5,False,11,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  735308421.0  NaN    11.0     o
2   44835261.0  NaN    11.0     d"
12,12,1371031395,7003131561,2021-11-01 09:09:40,,0 days 00:03:56,2021-11-01 09:13:36,,False,,2366,7.5,False,12,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.371031e+09  NaN    12.0     o
2  7.003132e+09  NaN    12.0     d"
13,13,1435362503,8186855657,2021-11-01 09:10:43,,0 days 00:08:18,2021-11-01 09:19:01,,False,,4989,7.5,False,13,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.435363e+09  NaN    13.0     o
2  8.186856e+09  NaN    13.0     d"
14,14,44763122,44819704,2021-11-01 09:13:25,,0 days 00:03:29,2021-11-01 09:16:54,,False,,2090,7.5,False,14,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44763122.0  NaN    14.0     o
2  44819704.0  NaN    14.0     d"
15,15,4986579681,1530303598,2021-11-01 09:13:57,,0 days 00:06:57,2021-11-01 09:20:54,,False,,4179,7.5,False,15,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.986580e+09  NaN    15.0     o
2  1.530304e+09  NaN    15.0     d"
16,16,44837714,44812020,2021-11-01 09:14:29,,0 days 00:04:50,2021-11-01 09:19:19,,False,,2907,7.5,False,16,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44837714.0  NaN    16.0     o
2  44812020.0  NaN    16.0     d"
17,17,1448535732,265090310,2021-11-01 09:15:23,,0 days 00:05:59,2021-11-01 09:21:22,,False,,3599,7.5,False,17,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.448536e+09  NaN    17.0     o
2  2.650903e+08  NaN    17.0     d"
18,18,630742373,1448535917,2021-11-01 09:15:31,,0 days 00:03:58,2021-11-01 09:19:29,,False,,2384,7.5,False,18,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  6.307424e+08  NaN    18.0     o
2  1.448536e+09  NaN    18.0     d"
19,19,1569975179,1568976634,2021-11-01 09:15:53,,0 days 00:03:41,2021-11-01 09:19:34,,False,,2218,7.5,False,19,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.569975e+09  NaN    19.0     o
2  1.568977e+09  NaN    19.0     d"
20,20,1385072819,44839179,2021-11-01 09:16:12,,0 days 00:05:01,2021-11-01 09:21:13,,False,,3010,7.5,False,20,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.385073e+09  NaN    20.0     o
2  4.483918e+07  NaN    20.0     d"
21,21,1402734990,2374392592,2021-11-01 09:16:47,,0 days 00:06:46,2021-11-01 09:23:33,,False,,4060,7.5,False,21,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.402735e+09  NaN    21.0     o
2  2.374393e+09  NaN    21.0     d"
22,22,1800461536,44841563,2021-11-01 09:18:00,,0 days 00:07:56,2021-11-01 09:25:56,,False,,4760,7.5,False,22,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.800462e+09  NaN    22.0     o
2  4.484156e+07  NaN    22.0     d"
23,23,4862057241,1402734822,2021-11-01 09:18:07,,0 days 00:04:31,2021-11-01 09:22:38,,False,,2715,7.5,False,23,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.862057e+09  NaN    23.0     o
2  1.402735e+09  NaN    23.0     d"
24,24,44831010,894421661,2021-11-01 09:18:44,,0 days 00:04:26,2021-11-01 09:23:10,,False,,2665,7.5,False,24,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1   44831010.0  NaN    24.0     o
2  894421661.0  NaN    24.0     d"
25,25,630742373,1667696847,2021-11-01 09:18:45,,0 days 00:07:33,2021-11-01 09:26:18,,False,,4532,7.5,False,25,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  6.307424e+08  NaN    25.0     o
2  1.667697e+09  NaN    25.0     d"
26,26,44869235,565034413,2021-11-01 09:19:32,,0 days 00:06:42,2021-11-01 09:26:14,,False,,4024,7.5,False,26,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1   44869235.0  NaN    26.0     o
2  565034413.0  NaN    26.0     d"
27,27,44872123,44774810,2021-11-01 09:19:49,,0 days 00:05:10,2021-11-01 09:24:59,,False,,3109,7.5,False,27,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44872123.0  NaN    27.0     o
2  44774810.0  NaN    27.0     d"
28,28,5300707250,1402734930,2021-11-01 09:20:59,,0 days 00:05:07,2021-11-01 09:26:06,,False,,3074,7.5,False,28,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.300707e+09  NaN    28.0     o
2  1.402735e+09  NaN    28.0     d"
29,29,44835830,44769389,2021-11-01 09:21:07,,0 days 00:06:22,2021-11-01 09:27:29,,False,,3823,7.5,False,29,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44835830.0  NaN    29.0     o
2  44769389.0  NaN    29.0     d"
30,30,44906242,1402734822,2021-11-01 09:21:33,,0 days 00:08:06,2021-11-01 09:29:39,,False,,4864,7.5,False,30,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.490624e+07  NaN    30.0     o
2  1.402735e+09  NaN    30.0     d"
31,31,44814118,1436427166,2021-11-01 09:23:44,,0 days 00:04:33,2021-11-01 09:28:17,,False,,2739,7.5,False,31,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.481412e+07  NaN    31.0     o
2  1.436427e+09  NaN    31.0     d"
32,32,1530303715,1413910861,2021-11-01 09:27:03,,0 days 00:04:58,2021-11-01 09:32:01,,False,,2982,7.5,False,32,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.530304e+09  NaN    32.0     o
2  1.413911e+09  NaN    32.0     d"
33,33,44861489,44808578,2021-11-01 09:27:21,,0 days 00:03:44,2021-11-01 09:31:05,,False,,2244,7.5,False,33,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44861489.0  NaN    33.0     o
2  44808578.0  NaN    33.0     d"
34,34,44834683,7003131561,2021-11-01 09:27:35,,0 days 00:06:11,2021-11-01 09:33:46,,False,,3712,7.5,False,34,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.483468e+07  NaN    34.0     o
2  7.003132e+09  NaN    34.0     d"
35,35,1402734944,446772563,2021-11-01 09:28:03,,0 days 00:04:09,2021-11-01 09:32:12,,False,,2491,7.5,False,35,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.402735e+09  NaN    35.0     o
2  4.467726e+08  NaN    35.0     d"
36,36,44837765,44903734,2021-11-01 09:29:10,,0 days 00:03:48,2021-11-01 09:32:58,,False,,2287,7.5,False,36,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44837765.0  NaN    36.0     o
2  44903734.0  NaN    36.0     d"
37,37,1436427187,44843606,2021-11-01 09:29:16,,0 days 00:05:15,2021-11-01 09:34:31,,False,,3155,7.5,False,37,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.436427e+09  NaN    37.0     o
2  4.484361e+07  NaN    37.0     d"
38,38,4810005054,1830076518,2021-11-01 09:29:31,,0 days 00:05:21,2021-11-01 09:34:52,,False,,3211,7.5,False,38,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.810005e+09  NaN    38.0     o
2  1.830077e+09  NaN    38.0     d"
39,39,44839201,44812291,2021-11-01 09:29:46,,0 days 00:04:03,2021-11-01 09:33:49,,False,,2431,7.5,False,39,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44839201.0  NaN    39.0     o
2  44812291.0  NaN    39.0     d"
40,40,1530303600,4986579686,2021-11-01 09:29:49,,0 days 00:06:44,2021-11-01 09:36:33,,False,,4048,7.5,False,40,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.530304e+09  NaN    40.0     o
2  4.986580e+09  NaN    40.0     d"
41,41,1448535880,1840078410,2021-11-01 09:31:46,,0 days 00:03:57,2021-11-01 09:35:43,,False,,2377,7.5,False,41,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.448536e+09  NaN    41.0     o
2  1.840078e+09  NaN    41.0     d"
42,42,4552156190,626009950,2021-11-01 09:32:45,,0 days 00:04:30,2021-11-01 09:37:15,,False,,2703,7.5,False,42,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.552156e+09  NaN    42.0     o
2  6.260100e+08  NaN    42.0     d"
43,43,44868262,4617340492,2021-11-01 09:34:43,,0 days 00:04:35,2021-11-01 09:39:18,,False,,2753,7.5,False,43,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.486826e+07  NaN    43.0     o
2  4.617340e+09  NaN    43.0     d"
44,44,44704697,44858835,2021-11-01 09:34:45,,0 days 00:09:32,2021-11-01 09:44:17,,False,,5727,7.5,False,44,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44704697.0  NaN    44.0     o
2  44858835.0  NaN    44.0     d"
45,45,44814679,44813852,2021-11-01 09:35:56,,0 days 00:06:31,2021-11-01 09:42:27,,False,,3916,7.5,False,45,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44814679.0  NaN    45.0     o
2  44813852.0  NaN    45.0     d"
46,46,1448535730,44817443,2021-11-01 09:36:16,,0 days 00:06:02,2021-11-01 09:42:18,,False,,3626,7.5,False,46,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.448536e+09  NaN    46.0     o
2  4.481744e+07  NaN    46.0     d"
47,47,44852052,1413911023,2021-11-01 09:36:24,,0 days 00:03:49,2021-11-01 09:40:13,,False,,2296,7.5,False,47,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.485205e+07  NaN    47.0     o
2  1.413911e+09  NaN    47.0     d"
48,48,2599554574,44814383,2021-11-01 09:39:09,,0 days 00:03:29,2021-11-01 09:42:38,,False,,2099,7.5,False,48,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.599555e+09  NaN    48.0     o
2  4.481438e+07  NaN    48.0     d"
49,49,1552650403,1391531584,2021-11-01 09:39:46,,0 days 00:03:49,2021-11-01 09:43:35,,False,,2295,7.5,False,49,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.552650e+09  NaN    49.0     o
2  1.391532e+09  NaN    49.0     d"
50,50,1519890005,1371031363,2021-11-01 09:40:25,,0 days 00:07:48,2021-11-01 09:48:13,,False,,4688,7.5,False,50,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.519890e+09  NaN    50.0     o
2  1.371031e+09  NaN    50.0     d"
51,51,1512025431,3420136000,2021-11-01 09:43:44,,0 days 00:06:06,2021-11-01 09:49:50,,False,,3662,7.5,False,51,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.512025e+09  NaN    51.0     o
2  3.420136e+09  NaN    51.0     d"
52,52,1433962992,44838391,2021-11-01 09:44:01,,0 days 00:06:02,2021-11-01 09:50:03,,False,,3628,7.5,False,52,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.433963e+09  NaN    52.0     o
2  4.483839e+07  NaN    52.0     d"
53,53,3905428979,1679761099,2021-11-01 09:44:17,,0 days 00:05:50,2021-11-01 09:50:07,,False,,3502,7.5,False,53,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.905429e+09  NaN    53.0     o
2  1.679761e+09  NaN    53.0     d"
54,54,1584013904,44829654,2021-11-01 09:44:45,,0 days 00:04:58,2021-11-01 09:49:43,,False,,2987,7.5,False,54,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.584014e+09  NaN    54.0     o
2  4.482965e+07  NaN    54.0     d"
55,55,1608998333,3773543334,2021-11-01 09:45:27,,0 days 00:05:17,2021-11-01 09:50:44,,False,,3173,7.5,False,55,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.608998e+09  NaN    55.0     o
2  3.773543e+09  NaN    55.0     d"
56,56,1402734947,2175715314,2021-11-01 09:46:52,,0 days 00:04:53,2021-11-01 09:51:45,,False,,2937,7.5,False,56,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.402735e+09  NaN    56.0     o
2  2.175715e+09  NaN    56.0     d"
