,pax_id,origin,destination,treq,tdep,ttrav,tarr,tdrop,shareable,schedule_id,dist,car_park_cost,dest_center,platform,ride_id,position,sim_schedule
306,306,1435362462,1620840079,2023-06-24 13:00:03,,0 days 00:04:29,2023-06-24 13:04:32,,False,,2699,7.5,False,100,306,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.435362e+09  NaN   306.0     o
2  1.620840e+09  NaN   306.0     d"
307,307,4017942939,1366634977,2023-06-24 13:03:21,,0 days 00:03:33,2023-06-24 13:06:54,,False,,2135,7.5,False,100,307,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.017943e+09  NaN   307.0     o
2  1.366635e+09  NaN   307.0     d"
308,308,4474353184,4300758653,2023-06-24 13:03:56,,0 days 00:04:02,2023-06-24 13:07:58,,False,,2424,7.5,False,100,308,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.474353e+09  NaN   308.0     o
2  4.300759e+09  NaN   308.0     d"
309,309,4244308801,2177111542,2023-06-24 13:04:17,,0 days 00:03:23,2023-06-24 13:07:40,,False,,2031,7.5,False,100,309,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.244309e+09  NaN   309.0     o
2  2.177112e+09  NaN   309.0     d"
310,310,44898446,44823645,2023-06-24 13:05:54,,0 days 00:04:08,2023-06-24 13:10:02,,False,,2482,7.5,False,100,310,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44898446.0  NaN   310.0     o
2  44823645.0  NaN   310.0     d"
311,311,1569975455,44812020,2023-06-24 13:06:48,,0 days 00:03:48,2023-06-24 13:10:36,,False,,2286,7.5,False,100,311,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.569975e+09  NaN   311.0     o
2  4.481202e+07  NaN   311.0     d"
312,312,1803176443,1576641163,2023-06-24 13:07:20,,0 days 00:04:56,2023-06-24 13:12:16,,False,,2968,7.5,False,100,312,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.803176e+09  NaN   312.0     o
2  1.576641e+09  NaN   312.0     d"
313,313,1608998181,44768937,2023-06-24 13:10:31,,0 days 00:04:25,2023-06-24 13:14:56,,False,,2656,7.5,False,100,313,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.608998e+09  NaN   313.0     o
2  4.476894e+07  NaN   313.0     d"
314,314,1390232505,4244308801,2023-06-24 13:10:56,,0 days 00:03:23,2023-06-24 13:14:19,,False,,2032,7.5,False,100,314,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.390233e+09  NaN   314.0     o
2  4.244309e+09  NaN   314.0     d"
315,315,3452720263,1435362501,2023-06-24 13:12:09,,0 days 00:03:27,2023-06-24 13:15:36,,False,,2073,7.5,False,100,315,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.452720e+09  NaN   315.0     o
2  1.435363e+09  NaN   315.0     d"
316,316,260125198,1402668039,2023-06-24 13:14:22,,0 days 00:05:49,2023-06-24 13:20:11,,False,,3491,7.5,False,100,316,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.601252e+08  NaN   316.0     o
2  1.402668e+09  NaN   316.0     d"
317,317,44882710,44753493,2023-06-24 13:15:59,,0 days 00:08:05,2023-06-24 13:24:04,,False,,4857,7.5,False,100,317,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44882710.0  NaN   317.0     o
2  44753493.0  NaN   317.0     d"
318,318,1679761119,44822066,2023-06-24 13:16:34,,0 days 00:05:28,2023-06-24 13:22:02,,False,,3280,7.5,False,100,318,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.679761e+09  NaN   318.0     o
2  4.482207e+07  NaN   318.0     d"
319,319,1934419111,2374392592,2023-06-24 13:16:41,,0 days 00:07:36,2023-06-24 13:24:17,,False,,4565,7.5,False,100,319,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.934419e+09  NaN   319.0     o
2  2.374393e+09  NaN   319.0     d"
320,320,2296738292,311132084,2023-06-24 13:17:06,,0 days 00:03:38,2023-06-24 13:20:44,,False,,2185,7.5,False,100,320,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.296738e+09  NaN   320.0     o
2  3.111321e+08  NaN   320.0     d"
321,321,44759018,44822077,2023-06-24 13:17:25,,0 days 00:03:29,2023-06-24 13:20:54,,False,,2096,7.5,False,100,321,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44759018.0  NaN   321.0     o
2  44822077.0  NaN   321.0     d"
322,322,44843624,1413910876,2023-06-24 13:18:25,,0 days 00:03:40,2023-06-24 13:22:05,,False,,2207,7.5,False,100,322,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.484362e+07  NaN   322.0     o
2  1.413911e+09  NaN   322.0     d"
323,323,1436427185,2323108159,2023-06-24 13:18:33,,0 days 00:03:21,2023-06-24 13:21:54,,False,,2018,7.5,False,100,323,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.436427e+09  NaN   323.0     o
2  2.323108e+09  NaN   323.0     d"
324,324,44831889,44779745,2023-06-24 13:20:36,,0 days 00:03:56,2023-06-24 13:24:32,,False,,2365,7.5,False,100,324,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44831889.0  NaN   324.0     o
2  44779745.0  NaN   324.0     d"
325,325,44839614,44741866,2023-06-24 13:22:02,,0 days 00:06:33,2023-06-24 13:28:35,,False,,3938,7.5,False,100,325,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44839614.0  NaN   325.0     o
2  44741866.0  NaN   325.0     d"
326,326,7229895330,4261101421,2023-06-24 13:22:51,,0 days 00:04:17,2023-06-24 13:27:08,,False,,2578,7.5,False,100,326,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  7.229895e+09  NaN   326.0     o
2  4.261101e+09  NaN   326.0     d"
327,327,44840453,2587864260,2023-06-24 13:25:17,,0 days 00:03:30,2023-06-24 13:28:47,,False,,2102,7.5,False,100,327,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.484045e+07  NaN   327.0     o
2  2.587864e+09  NaN   327.0     d"
328,328,1584502773,4552156086,2023-06-24 13:25:21,,0 days 00:05:13,2023-06-24 13:30:34,,False,,3134,7.5,False,100,328,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.584503e+09  NaN   328.0     o
2  4.552156e+09  NaN   328.0     d"
329,329,44844070,1258470848,2023-06-24 13:25:38,,0 days 00:03:49,2023-06-24 13:29:27,,False,,2296,7.5,False,100,329,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.484407e+07  NaN   329.0     o
2  1.258471e+09  NaN   329.0     d"
330,330,7399789770,1433963034,2023-06-24 13:27:05,,0 days 00:05:12,2023-06-24 13:32:17,,False,,3120,7.5,False,100,330,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  7.399790e+09  NaN   330.0     o
2  1.433963e+09  NaN   330.0     d"
331,331,44868826,5124546103,2023-06-24 13:28:37,,0 days 00:04:49,2023-06-24 13:33:26,,False,,2894,7.5,False,100,331,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.486883e+07  NaN   331.0     o
2  5.124546e+09  NaN   331.0     d"
332,332,1435362342,44834678,2023-06-24 13:30:43,,0 days 00:06:05,2023-06-24 13:36:48,,False,,3650,7.5,False,100,332,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.435362e+09  NaN   332.0     o
2  4.483468e+07  NaN   332.0     d"
333,333,1402771664,44817455,2023-06-24 13:32:27,,0 days 00:06:15,2023-06-24 13:38:42,,False,,3755,7.5,False,100,333,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.402772e+09  NaN   333.0     o
2  4.481746e+07  NaN   333.0     d"
334,334,1435362481,672983381,2023-06-24 13:32:39,,0 days 00:05:48,2023-06-24 13:38:27,,False,,3482,7.5,False,100,334,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.435362e+09  NaN   334.0     o
2  6.729834e+08  NaN   334.0     d"
335,335,44791815,1322498369,2023-06-24 13:34:03,,0 days 00:07:25,2023-06-24 13:41:28,,False,,4459,7.5,False,100,335,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.479182e+07  NaN   335.0     o
2  1.322498e+09  NaN   335.0     d"
336,336,1569975130,44872840,2023-06-24 13:34:18,,0 days 00:06:00,2023-06-24 13:40:18,,False,,3605,7.5,False,100,336,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.569975e+09  NaN   336.0     o
2  4.487284e+07  NaN   336.0     d"
337,337,44899446,44843122,2023-06-24 13:35:26,,0 days 00:04:05,2023-06-24 13:39:31,,False,,2452,7.5,False,100,337,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44899446.0  NaN   337.0     o
2  44843122.0  NaN   337.0     d"
338,338,1433963035,5159209866,2023-06-24 13:35:29,,0 days 00:03:40,2023-06-24 13:39:09,,False,,2204,7.5,False,100,338,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.433963e+09  NaN   338.0     o
2  5.159210e+09  NaN   338.0     d"
339,339,4176994573,44808020,2023-06-24 13:35:35,,0 days 00:03:25,2023-06-24 13:39:00,,False,,2057,7.5,False,100,339,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.176995e+09  NaN   339.0     o
2  4.480802e+07  NaN   339.0     d"
340,340,44829650,1402734947,2023-06-24 13:37:31,,0 days 00:04:49,2023-06-24 13:42:20,,False,,2897,7.5,False,100,340,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.482965e+07  NaN   340.0     o
2  1.402735e+09  NaN   340.0     d"
341,341,44864995,44814383,2023-06-24 13:37:42,,0 days 00:04:59,2023-06-24 13:42:41,,False,,2994,7.5,False,100,341,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44864995.0  NaN   341.0     o
2  44814383.0  NaN   341.0     d"
342,342,3201816984,1571087942,2023-06-24 13:37:54,,0 days 00:05:31,2023-06-24 13:43:25,,False,,3318,7.5,False,100,342,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.201817e+09  NaN   342.0     o
2  1.571088e+09  NaN   342.0     d"
343,343,2612573901,44823643,2023-06-24 13:38:18,,0 days 00:04:31,2023-06-24 13:42:49,,False,,2712,7.5,False,100,343,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.612574e+09  NaN   343.0     o
2  4.482364e+07  NaN   343.0     d"
344,344,44779306,1435362342,2023-06-24 13:40:16,,0 days 00:05:11,2023-06-24 13:45:27,,False,,3112,7.5,False,100,344,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.477931e+07  NaN   344.0     o
2  1.435362e+09  NaN   344.0     d"
345,345,1402734944,44823646,2023-06-24 13:40:39,,0 days 00:04:22,2023-06-24 13:45:01,,False,,2622,7.5,False,100,345,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.402735e+09  NaN   345.0     o
2  4.482365e+07  NaN   345.0     d"
346,346,1435362502,44735526,2023-06-24 13:40:41,,0 days 00:07:04,2023-06-24 13:47:45,,False,,4246,7.5,False,100,346,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.435363e+09  NaN   346.0     o
2  4.473553e+07  NaN   346.0     d"
347,347,552370944,44836973,2023-06-24 13:41:35,,0 days 00:03:30,2023-06-24 13:45:05,,False,,2108,7.5,False,100,347,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  552370944.0  NaN   347.0     o
2   44836973.0  NaN   347.0     d"
348,348,1448535914,1830076520,2023-06-24 13:41:47,,0 days 00:03:26,2023-06-24 13:45:13,,False,,2060,7.5,False,100,348,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.448536e+09  NaN   348.0     o
2  1.830077e+09  NaN   348.0     d"
349,349,1530303630,1413910874,2023-06-24 13:43:11,,0 days 00:04:05,2023-06-24 13:47:16,,False,,2459,7.5,False,100,349,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.530304e+09  NaN   349.0     o
2  1.413911e+09  NaN   349.0     d"
350,350,44847005,1413910851,2023-06-24 13:43:29,,0 days 00:03:50,2023-06-24 13:47:19,,False,,2309,7.5,False,100,350,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.484700e+07  NaN   350.0     o
2  1.413911e+09  NaN   350.0     d"
351,351,44818949,44754789,2023-06-24 13:44:14,,0 days 00:05:24,2023-06-24 13:49:38,,False,,3242,7.5,False,100,351,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44818949.0  NaN   351.0     o
2  44754789.0  NaN   351.0     d"
352,352,970525366,3377240340,2023-06-24 13:45:34,,0 days 00:04:47,2023-06-24 13:50:21,,False,,2875,7.5,False,100,352,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  9.705254e+08  NaN   352.0     o
2  3.377240e+09  NaN   352.0     d"
353,353,44857676,44825833,2023-06-24 13:46:24,,0 days 00:03:25,2023-06-24 13:49:49,,False,,2056,7.5,False,100,353,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44857676.0  NaN   353.0     o
2  44825833.0  NaN   353.0     d"
354,354,736761133,44724090,2023-06-24 13:48:30,,0 days 00:06:24,2023-06-24 13:54:54,,False,,3842,7.5,False,100,354,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  736761133.0  NaN   354.0     o
2   44724090.0  NaN   354.0     d"
355,355,5159209866,1413911137,2023-06-24 13:49:41,,0 days 00:04:14,2023-06-24 13:53:55,,False,,2546,7.5,False,100,355,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.159210e+09  NaN   355.0     o
2  1.413911e+09  NaN   355.0     d"
356,356,1402771499,44808574,2023-06-24 13:50:18,,0 days 00:05:52,2023-06-24 13:56:10,,False,,3526,7.5,False,100,356,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.402771e+09  NaN   356.0     o
2  4.480857e+07  NaN   356.0     d"
357,357,1371031395,1413910851,2023-06-24 13:50:39,,0 days 00:04:20,2023-06-24 13:54:59,,False,,2606,7.5,False,100,357,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.371031e+09  NaN   357.0     o
2  1.413911e+09  NaN   357.0     d"
358,358,44833595,2408303441,2023-06-24 13:51:35,,0 days 00:04:00,2023-06-24 13:55:35,,False,,2406,7.5,False,100,358,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.483360e+07  NaN   358.0     o
2  2.408303e+09  NaN   358.0     d"
359,359,5172677176,645582410,2023-06-24 13:52:38,,0 days 00:03:32,2023-06-24 13:56:10,,False,,2125,7.5,False,100,359,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.172677e+09  NaN   359.0     o
2  6.455824e+08  NaN   359.0     d"
360,360,1436427166,1584562931,2023-06-24 13:52:57,,0 days 00:04:05,2023-06-24 13:57:02,,False,,2459,7.5,False,100,360,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.436427e+09  NaN   360.0     o
2  1.584563e+09  NaN   360.0     d"
361,361,44727438,568743900,2023-06-24 13:53:56,,0 days 00:07:12,2023-06-24 14:01:08,,False,,4328,7.5,False,100,361,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1   44727438.0  NaN   361.0     o
2  568743900.0  NaN   361.0     d"
362,362,1510592029,5235337217,2023-06-24 13:55:03,,0 days 00:05:03,2023-06-24 14:00:06,,False,,3038,7.5,False,100,362,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.510592e+09  NaN   362.0     o
2  5.235337e+09  NaN   362.0     d"
363,363,1830058778,1413910874,2023-06-24 13:55:38,,0 days 00:04:45,2023-06-24 14:00:23,,False,,2856,7.5,False,100,363,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.830059e+09  NaN   363.0     o
2  1.413911e+09  NaN   363.0     d"
364,364,1668136757,44867159,2023-06-24 13:55:58,,0 days 00:07:37,2023-06-24 14:03:35,,False,,4571,7.5,False,100,364,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.668137e+09  NaN   364.0     o
2  4.486716e+07  NaN   364.0     d"
365,365,1571088337,44721485,2023-06-24 13:57:59,,0 days 00:04:37,2023-06-24 14:02:36,,False,,2776,7.5,False,100,365,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.571088e+09  NaN   365.0     o
2  4.472148e+07  NaN   365.0     d"
366,366,44770870,44813599,2023-06-24 13:59:28,,0 days 00:07:41,2023-06-24 14:07:09,,False,,4615,7.5,False,100,366,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44770870.0  NaN   366.0     o
2  44813599.0  NaN   366.0     d"
367,367,44862227,4555788280,2023-06-24 13:59:34,,0 days 00:03:57,2023-06-24 14:03:31,,False,,2372,7.5,False,100,367,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.486223e+07  NaN   367.0     o
2  4.555788e+09  NaN   367.0     d"
368,368,44840845,44820005,2023-06-24 14:00:06,,0 days 00:03:34,2023-06-24 14:03:40,,False,,2145,7.5,False,100,368,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44840845.0  NaN   368.0     o
2  44820005.0  NaN   368.0     d"
369,369,5264539941,44892653,2023-06-24 14:00:16,,0 days 00:05:49,2023-06-24 14:06:05,,False,,3491,7.5,False,100,369,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.264540e+09  NaN   369.0     o
2  4.489265e+07  NaN   369.0     d"
370,370,2047160810,1571087423,2023-06-24 14:00:34,,0 days 00:07:04,2023-06-24 14:07:38,,False,,4247,7.5,False,100,370,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.047161e+09  NaN   370.0     o
2  1.571087e+09  NaN   370.0     d"
371,371,1519889796,44827059,2023-06-24 14:00:40,,0 days 00:07:07,2023-06-24 14:07:47,,False,,4270,7.5,False,100,371,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.519890e+09  NaN   371.0     o
2  4.482706e+07  NaN   371.0     d"
372,372,1575265336,5356459940,2023-06-24 14:00:57,,0 days 00:04:06,2023-06-24 14:05:03,,False,,2460,7.5,False,100,372,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.575265e+09  NaN   372.0     o
2  5.356460e+09  NaN   372.0     d"
373,373,44774832,484705817,2023-06-24 14:01:10,,0 days 00:04:08,2023-06-24 14:05:18,,False,,2483,7.5,False,100,373,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1   44774832.0  NaN   373.0     o
2  484705817.0  NaN   373.0     d"
374,374,1583992767,1571092666,2023-06-24 14:01:18,,0 days 00:05:02,2023-06-24 14:06:20,,False,,3027,7.5,False,100,374,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.583993e+09  NaN   374.0     o
2  1.571093e+09  NaN   374.0     d"
375,375,1830076522,1435362488,2023-06-24 14:01:43,,0 days 00:07:28,2023-06-24 14:09:11,,False,,4483,7.5,False,100,375,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.830077e+09  NaN   375.0     o
2  1.435362e+09  NaN   375.0     d"
376,376,44847014,1679761158,2023-06-24 14:02:29,,0 days 00:04:07,2023-06-24 14:06:36,,False,,2478,7.5,False,100,376,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.484701e+07  NaN   376.0     o
2  1.679761e+09  NaN   376.0     d"
377,377,3669218090,1448535920,2023-06-24 14:02:29,,0 days 00:04:38,2023-06-24 14:07:07,,False,,2788,7.5,False,100,377,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.669218e+09  NaN   377.0     o
2  1.448536e+09  NaN   377.0     d"
378,378,4552156086,2162658839,2023-06-24 14:03:06,,0 days 00:04:40,2023-06-24 14:07:46,,False,,2800,7.5,False,100,378,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.552156e+09  NaN   378.0     o
2  2.162659e+09  NaN   378.0     d"
379,379,1563023404,3669138201,2023-06-24 14:03:22,,0 days 00:07:22,2023-06-24 14:10:44,,False,,4424,7.5,False,100,379,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.563023e+09  NaN   379.0     o
2  3.669138e+09  NaN   379.0     d"
380,380,44844070,44835279,2023-06-24 14:04:25,,0 days 00:04:15,2023-06-24 14:08:40,,False,,2551,7.5,False,100,380,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44844070.0  NaN   380.0     o
2  44835279.0  NaN   380.0     d"
381,381,3669180604,1513191904,2023-06-24 14:04:50,,0 days 00:03:35,2023-06-24 14:08:25,,False,,2150,7.5,False,100,381,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.669181e+09  NaN   381.0     o
2  1.513192e+09  NaN   381.0     d"
382,382,1435362514,3216669367,2023-06-24 14:05:02,,0 days 00:04:34,2023-06-24 14:09:36,,False,,2740,7.5,False,100,382,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.435363e+09  NaN   382.0     o
2  3.216669e+09  NaN   382.0     d"
383,383,5198175608,1433962940,2023-06-24 14:07:20,,0 days 00:05:54,2023-06-24 14:13:14,,False,,3545,7.5,False,100,383,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.198176e+09  NaN   383.0     o
2  1.433963e+09  NaN   383.0     d"
384,384,44864984,1571087635,2023-06-24 14:07:44,,0 days 00:06:22,2023-06-24 14:14:06,,False,,3825,7.5,False,100,384,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.486498e+07  NaN   384.0     o
2  1.571088e+09  NaN   384.0     d"
385,385,7170315205,4300909744,2023-06-24 14:07:46,,0 days 00:04:15,2023-06-24 14:12:01,,False,,2559,7.5,False,100,385,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  7.170315e+09  NaN   385.0     o
2  4.300910e+09  NaN   385.0     d"
386,386,44812880,626009950,2023-06-24 14:07:57,,0 days 00:04:58,2023-06-24 14:12:55,,False,,2980,7.5,False,100,386,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1   44812880.0  NaN   386.0     o
2  626009950.0  NaN   386.0     d"
387,387,44859203,44833169,2023-06-24 14:09:37,,0 days 00:05:49,2023-06-24 14:15:26,,False,,3494,7.5,False,100,387,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44859203.0  NaN   387.0     o
2  44833169.0  NaN   387.0     d"
388,388,1391417377,1393024898,2023-06-24 14:10:06,,0 days 00:05:52,2023-06-24 14:15:58,,False,,3525,7.5,False,100,388,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.391417e+09  NaN   388.0     o
2  1.393025e+09  NaN   388.0     d"
389,389,7098468101,44873991,2023-06-24 14:11:00,,0 days 00:08:15,2023-06-24 14:19:15,,False,,4951,7.5,False,100,389,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  7.098468e+09  NaN   389.0     o
2  4.487399e+07  NaN   389.0     d"
390,390,4715765487,4486831035,2023-06-24 14:13:38,,0 days 00:05:38,2023-06-24 14:19:16,,False,,3380,7.5,False,100,390,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.715765e+09  NaN   390.0     o
2  4.486831e+09  NaN   390.0     d"
391,391,1569647751,1620137089,2023-06-24 14:13:47,,0 days 00:04:23,2023-06-24 14:18:10,,False,,2631,7.5,False,100,391,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.569648e+09  NaN   391.0     o
2  1.620137e+09  NaN   391.0     d"
392,392,44770870,1620840079,2023-06-24 14:14:31,,0 days 00:03:47,2023-06-24 14:18:18,,False,,2277,7.5,False,100,392,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.477087e+07  NaN   392.0     o
2  1.620840e+09  NaN   392.0     d"
393,393,44852792,44848878,2023-06-24 14:14:49,,0 days 00:03:37,2023-06-24 14:18:26,,False,,2175,7.5,False,100,393,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44852792.0  NaN   393.0     o
2  44848878.0  NaN   393.0     d"
394,394,1530303707,44823290,2023-06-24 14:15:40,,0 days 00:03:50,2023-06-24 14:19:30,,False,,2304,7.5,False,100,394,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.530304e+09  NaN   394.0     o
2  4.482329e+07  NaN   394.0     d"
395,395,3669180587,44850245,2023-06-24 14:16:48,,0 days 00:05:04,2023-06-24 14:21:52,,False,,3042,7.5,False,100,395,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.669181e+09  NaN   395.0     o
2  4.485024e+07  NaN   395.0     d"
396,396,44891422,44780556,2023-06-24 14:18:46,,0 days 00:06:23,2023-06-24 14:25:09,,False,,3830,7.5,False,100,396,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44891422.0  NaN   396.0     o
2  44780556.0  NaN   396.0     d"
397,397,4599961513,1391417267,2023-06-24 14:19:54,,0 days 00:06:43,2023-06-24 14:26:37,,False,,4035,7.5,False,100,397,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.599962e+09  NaN   397.0     o
2  1.391417e+09  NaN   397.0     d"
